id,combinacao,fold,y_true,y_pred,y_prob
Benign_10,gadf,4,0,0,"[0.9947840571403503, 0.005215962417423725]"
Benign_14,gadf,4,0,0,"[0.9979543685913086, 0.0020456246566027403]"
Benign_17,gadf,4,0,0,"[0.8261399269104004, 0.173860102891922]"
Benign_18,gadf,4,0,0,"[0.9983677268028259, 0.001632255152799189]"
Benign_27,gadf,4,0,0,"[0.9966367483139038, 0.003363198135048151]"
Benign_30,gadf,4,0,0,"[0.8237173557281494, 0.17628267407417297]"
Benign_31,gadf,4,0,0,"[0.9953032732009888, 0.004696706775575876]"
Benign_33,gadf,4,0,0,"[0.9915133118629456, 0.00848674401640892]"
Benign_37,gadf,4,0,1,"[0.32741743326187134, 0.6725825071334839]"
Benign_42,gadf,4,0,1,"[0.09361551702022552, 0.9063844680786133]"
Benign_46,gadf,4,0,0,"[0.9982914328575134, 0.0017086066072806716]"
Benign_47,gadf,4,0,0,"[0.9980663657188416, 0.0019335891120135784]"
Benign_53,gadf,4,0,0,"[0.9996801614761353, 0.00031984603265300393]"
Benign_66,gadf,4,0,0,"[0.9999186992645264, 8.125645399559289e-05]"
Benign_74,gadf,4,0,0,"[0.9925731420516968, 0.007426818832755089]"
Malignant_5,gadf,4,1,1,"[0.02180166356265545, 0.9781982898712158]"
Malignant_12,gadf,4,1,1,"[0.025214210152626038, 0.9747858047485352]"
Malignant_22,gadf,4,1,1,"[0.2172398716211319, 0.7827601432800293]"
Malignant_23,gadf,4,1,1,"[0.0022832690738141537, 0.9977167844772339]"
Malignant_28,gadf,4,1,1,"[0.4212852120399475, 0.5787147879600525]"
Malignant_30,gadf,4,1,1,"[0.10656536370515823, 0.8934346437454224]"
Malignant_33,gadf,4,1,1,"[0.05590714514255524, 0.944092869758606]"
Malignant_42,gadf,4,1,1,"[0.01602899096906185, 0.9839710593223572]"
Malignant_44,gadf,4,1,0,"[0.8540266752243042, 0.145973339676857]"
Malignant_49,gadf,4,1,1,"[0.060279570519924164, 0.9397204518318176]"
Malignant_52,gadf,4,1,1,"[0.10481803864240646, 0.8951819539070129]"
Malignant_61,gadf,4,1,1,"[0.06710073351860046, 0.9328992962837219]"
Malignant_63,gadf,4,1,1,"[0.237016499042511, 0.7629834413528442]"
Malignant_71,gadf,4,1,0,"[0.9866176247596741, 0.013382337056100368]"
Malignant_75,gadf,4,1,0,"[0.514165997505188, 0.4858339726924896]"
Malignant_79,gadf,4,1,1,"[0.22497327625751495, 0.7750267386436462]"
Malignant_80,gadf,4,1,1,"[0.04570066183805466, 0.9542993307113647]"
Malignant_85,gadf,4,1,1,"[0.08984320610761642, 0.9101567268371582]"
Benign_2,gadf,5,0,0,"[0.9948781728744507, 0.005121818743646145]"
Benign_6,gadf,5,0,0,"[0.5305601954460144, 0.4694398045539856]"
Benign_11,gadf,5,0,0,"[0.8462180495262146, 0.15378189086914062]"
Benign_21,gadf,5,0,0,"[0.9070088863372803, 0.09299103170633316]"
Benign_25,gadf,5,0,0,"[0.9990474581718445, 0.0009525297209620476]"
Benign_45,gadf,5,0,0,"[0.9461740851402283, 0.05382594093680382]"
Benign_48,gadf,5,0,0,"[0.9999645948410034, 3.5374832805246115e-05]"
Benign_55,gadf,5,0,0,"[0.997326135635376, 0.0026737991720438004]"
Benign_56,gadf,5,0,0,"[0.9921183586120605, 0.00788163859397173]"
Benign_59,gadf,5,0,0,"[0.9997944235801697, 0.0002055800287052989]"
Benign_60,gadf,5,0,0,"[0.9760595560073853, 0.023940475657582283]"
Benign_64,gadf,5,0,0,"[0.9997983574867249, 0.00020169031631667167]"
Benign_71,gadf,5,0,0,"[0.704369306564331, 0.29563069343566895]"
Benign_72,gadf,5,0,0,"[0.9647358655929565, 0.035264093428850174]"
Malignant_3,gadf,5,1,1,"[0.003663760842755437, 0.9963362216949463]"
Malignant_7,gadf,5,1,0,"[0.9932703375816345, 0.006729686167091131]"
Malignant_16,gadf,5,1,1,"[0.04812248423695564, 0.9518774747848511]"
Malignant_18,gadf,5,1,1,"[0.03215860575437546, 0.9678414463996887]"
Malignant_24,gadf,5,1,1,"[0.0714261382818222, 0.9285738468170166]"
Malignant_25,gadf,5,1,1,"[0.0033956971019506454, 0.996604323387146]"
Malignant_29,gadf,5,1,1,"[0.0006509883678518236, 0.999349057674408]"
Malignant_38,gadf,5,1,1,"[0.008137891069054604, 0.9918620586395264]"
Malignant_39,gadf,5,1,1,"[0.21630793809890747, 0.7836920022964478]"
Malignant_40,gadf,5,1,1,"[0.02725636586546898, 0.972743570804596]"
Malignant_43,gadf,5,1,1,"[0.002155952388420701, 0.9978439807891846]"
Malignant_51,gadf,5,1,1,"[0.4065851867198944, 0.593414843082428]"
Malignant_57,gadf,5,1,1,"[0.015457622706890106, 0.9845423698425293]"
Malignant_59,gadf,5,1,1,"[0.2522355616092682, 0.7477644085884094]"
Malignant_68,gadf,5,1,0,"[0.6648750305175781, 0.3351249694824219]"
Malignant_73,gadf,5,1,1,"[0.1717505156993866, 0.828249454498291]"
Malignant_89,gadf,5,1,1,"[0.0004950661677867174, 0.9995049238204956]"
Malignant_90,gadf,5,1,1,"[0.008309143595397472, 0.9916908740997314]"
Malignant_91,gadf,5,1,1,"[0.0037251031026244164, 0.9962749481201172]"
Benign_1,img+recplot,1,0,0,"[0.9998962879180908, 0.00010369290976086631]"
Benign_4,img+recplot,1,0,0,"[0.9998801946640015, 0.00011978872498730198]"
Benign_7,img+recplot,1,0,0,"[0.9993076324462891, 0.0006923271575942636]"
Benign_9,img+recplot,1,0,0,"[0.9998036026954651, 0.00019645258726086468]"
Benign_13,img+recplot,1,0,0,"[0.9943509101867676, 0.005649023223668337]"
Benign_15,img+recplot,1,0,0,"[0.964744508266449, 0.03525543212890625]"
Benign_26,img+recplot,1,0,0,"[0.9714744687080383, 0.02852552756667137]"
Benign_36,img+recplot,1,0,0,"[0.9558440446853638, 0.044155899435281754]"
Benign_38,img+recplot,1,0,0,"[0.8218413591384888, 0.17815865576267242]"
Benign_41,img+recplot,1,0,0,"[0.99970942735672, 0.00029057415667921305]"
Benign_43,img+recplot,1,0,1,"[0.4872555732727051, 0.5127443671226501]"
Benign_57,img+recplot,1,0,0,"[0.9991724491119385, 0.0008275617146864533]"
Benign_65,img+recplot,1,0,0,"[0.9973074197769165, 0.0026926130522042513]"
Benign_68,img+recplot,1,0,0,"[0.9972921013832092, 0.0027078601997345686]"
Benign_73,img+recplot,1,0,0,"[0.9961884617805481, 0.003811552654951811]"
Malignant_6,img+recplot,1,1,1,"[0.13900043070316315, 0.860999584197998]"
Malignant_8,img+recplot,1,1,1,"[0.0002973712980747223, 0.9997026324272156]"
Malignant_15,img+recplot,1,1,1,"[0.041333671659231186, 0.9586662650108337]"
Malignant_17,img+recplot,1,1,1,"[0.032875411212444305, 0.9671245217323303]"
Malignant_19,img+recplot,1,1,1,"[0.24586352705955505, 0.7541364431381226]"
Malignant_20,img+recplot,1,1,1,"[0.3311004638671875, 0.6688995361328125]"
Malignant_32,img+recplot,1,1,1,"[0.14304867386817932, 0.8569512963294983]"
Malignant_35,img+recplot,1,1,1,"[0.057829901576042175, 0.9421701431274414]"
Malignant_46,img+recplot,1,1,1,"[0.2521423399448395, 0.7478575706481934]"
Malignant_47,img+recplot,1,1,1,"[0.0369979552924633, 0.96300208568573]"
Malignant_65,img+recplot,1,1,1,"[0.0004939120844937861, 0.9995061159133911]"
Malignant_66,img+recplot,1,1,1,"[0.08759144693613052, 0.9124085903167725]"
Malignant_69,img+recplot,1,1,1,"[0.1059517189860344, 0.894048273563385]"
Malignant_74,img+recplot,1,1,1,"[0.009033400565385818, 0.9909666776657104]"
Malignant_76,img+recplot,1,1,1,"[8.793352753855288e-05, 0.9999120235443115]"
Malignant_77,img+recplot,1,1,1,"[0.0042449701577425, 0.9957550764083862]"
Malignant_78,img+recplot,1,1,1,"[0.0003846004547085613, 0.9996153116226196]"
Malignant_82,img+recplot,1,1,1,"[0.013338468968868256, 0.9866614937782288]"
Benign_3,img+recplot,2,0,0,"[0.9999786615371704, 2.1279727661749348e-05]"
Benign_5,img+recplot,2,0,0,"[0.8334476351737976, 0.1665523648262024]"
Benign_16,img+recplot,2,0,0,"[0.9999998807907104, 1.1560302937141387e-07]"
Benign_22,img+recplot,2,0,0,"[0.9743812680244446, 0.02561870403587818]"
Benign_32,img+recplot,2,0,0,"[0.9995131492614746, 0.0004868532414548099]"
Benign_34,img+recplot,2,0,1,"[0.43507882952690125, 0.5649212598800659]"
Benign_39,img+recplot,2,0,0,"[0.8923256397247314, 0.10767439007759094]"
Benign_49,img+recplot,2,0,0,"[0.9999923706054688, 7.5750444921141025e-06]"
Benign_50,img+recplot,2,0,0,"[0.8964781761169434, 0.10352188348770142]"
Benign_52,img+recplot,2,0,0,"[0.9186831712722778, 0.08131684362888336]"
Benign_54,img+recplot,2,0,0,"[0.9899964332580566, 0.010003631003201008]"
Benign_62,img+recplot,2,0,0,"[0.9999902248382568, 9.731372301757801e-06]"
Benign_67,img+recplot,2,0,1,"[0.2681293189525604, 0.7318706512451172]"
Benign_69,img+recplot,2,0,0,"[0.9872781038284302, 0.01272190548479557]"
Benign_70,img+recplot,2,0,0,"[0.9954779744148254, 0.0045220633037388325]"
Malignant_1,img+recplot,2,1,0,"[0.5849878787994385, 0.4150121212005615]"
Malignant_4,img+recplot,2,1,1,"[0.0005878566880710423, 0.9994121789932251]"
Malignant_10,img+recplot,2,1,1,"[0.0051307533867657185, 0.9948692321777344]"
Malignant_11,img+recplot,2,1,1,"[0.00014126754831522703, 0.9998587369918823]"
Malignant_14,img+recplot,2,1,1,"[0.4012607932090759, 0.5987392067909241]"
Malignant_21,img+recplot,2,1,0,"[0.6026772260665894, 0.39732280373573303]"
Malignant_31,img+recplot,2,1,1,"[0.004319693427532911, 0.9956803321838379]"
Malignant_34,img+recplot,2,1,1,"[0.08073444664478302, 0.9192655682563782]"
Malignant_53,img+recplot,2,1,1,"[0.009322136640548706, 0.9906778335571289]"
Malignant_54,img+recplot,2,1,1,"[0.0018619017209857702, 0.9981380701065063]"
Malignant_60,img+recplot,2,1,1,"[0.0006589382537640631, 0.9993410706520081]"
Malignant_64,img+recplot,2,1,1,"[0.04704290255904198, 0.9529570937156677]"
Malignant_67,img+recplot,2,1,1,"[0.0011315894080325961, 0.998868465423584]"
Malignant_70,img+recplot,2,1,1,"[0.03314220905303955, 0.9668577909469604]"
Malignant_72,img+recplot,2,1,1,"[0.07004973292350769, 0.9299502372741699]"
Malignant_83,img+recplot,2,1,1,"[0.027081774547696114, 0.9729182124137878]"
Malignant_86,img+recplot,2,1,1,"[0.12376771867275238, 0.8762322664260864]"
Malignant_87,img+recplot,2,1,1,"[0.05378682538866997, 0.9462131261825562]"
Benign_8,img+recplot,3,0,0,"[0.8941982388496399, 0.10580168664455414]"
Benign_12,img+recplot,3,0,0,"[0.9918428659439087, 0.008157193660736084]"
Benign_19,img+recplot,3,0,0,"[0.8244664669036865, 0.17553360760211945]"
Benign_20,img+recplot,3,0,0,"[0.9980148077011108, 0.0019852332770824432]"
Benign_23,img+recplot,3,0,0,"[0.9764397740364075, 0.02356019802391529]"
Benign_24,img+recplot,3,0,0,"[0.9880576133728027, 0.01194237545132637]"
Benign_28,img+recplot,3,0,0,"[0.9933376312255859, 0.0066623929888010025]"
Benign_29,img+recplot,3,0,0,"[0.8622934818267822, 0.13770657777786255]"
Benign_35,img+recplot,3,0,0,"[0.9997720122337341, 0.00022796090343035758]"
Benign_40,img+recplot,3,0,0,"[0.9528639316558838, 0.04713602736592293]"
Benign_44,img+recplot,3,0,0,"[0.9999092817306519, 9.067312203114852e-05]"
Benign_51,img+recplot,3,0,0,"[0.9815528988838196, 0.018447089940309525]"
Benign_58,img+recplot,3,0,0,"[0.9979118704795837, 0.0020880773663520813]"
Benign_61,img+recplot,3,0,0,"[0.9952257871627808, 0.004774225410073996]"
Benign_63,img+recplot,3,0,0,"[0.9980980753898621, 0.001901986193843186]"
Malignant_2,img+recplot,3,1,1,"[0.17673267424106598, 0.8232672810554504]"
Malignant_9,img+recplot,3,1,1,"[0.4856373369693756, 0.5143627524375916]"
Malignant_13,img+recplot,3,1,1,"[0.10921576619148254, 0.8907842636108398]"
Malignant_26,img+recplot,3,1,1,"[0.1387641727924347, 0.8612358570098877]"
Malignant_27,img+recplot,3,1,0,"[0.5227733850479126, 0.4772266149520874]"
Malignant_36,img+recplot,3,1,1,"[0.2138405740261078, 0.7861593961715698]"
Malignant_37,img+recplot,3,1,1,"[0.34445157647132874, 0.6555483937263489]"
Malignant_41,img+recplot,3,1,1,"[0.4799098074436188, 0.5200901627540588]"
Malignant_45,img+recplot,3,1,1,"[0.08977247029542923, 0.9102275371551514]"
Malignant_48,img+recplot,3,1,1,"[0.32632502913475037, 0.673675000667572]"
Malignant_50,img+recplot,3,1,1,"[0.4882619082927704, 0.5117380619049072]"
Malignant_55,img+recplot,3,1,1,"[0.14062419533729553, 0.8593758344650269]"
Malignant_56,img+recplot,3,1,1,"[0.10793530195951462, 0.8920646905899048]"
Malignant_58,img+recplot,3,1,1,"[0.4660596251487732, 0.5339404344558716]"
Malignant_62,img+recplot,3,1,1,"[0.27160003781318665, 0.7283999919891357]"
Malignant_81,img+recplot,3,1,0,"[0.6139676570892334, 0.386032372713089]"
Malignant_84,img+recplot,3,1,1,"[0.28287285566329956, 0.7171270847320557]"
Malignant_88,img+recplot,3,1,1,"[0.09465314447879791, 0.9053468704223633]"
Benign_10,img+recplot,4,0,0,"[0.9874003529548645, 0.012599676847457886]"
Benign_14,img+recplot,4,0,0,"[0.9143091440200806, 0.08569086343050003]"
Benign_17,img+recplot,4,0,0,"[0.9060319066047668, 0.09396808594465256]"
Benign_18,img+recplot,4,0,0,"[0.9793742895126343, 0.02062574215233326]"
Benign_27,img+recplot,4,0,0,"[0.9921913743019104, 0.007808648515492678]"
Benign_30,img+recplot,4,0,0,"[0.9202523231506348, 0.07974771410226822]"
Benign_31,img+recplot,4,0,0,"[0.9416323304176331, 0.05836760997772217]"
Benign_33,img+recplot,4,0,0,"[0.8730714917182922, 0.12692847847938538]"
Benign_37,img+recplot,4,0,0,"[0.791732907295227, 0.20826706290245056]"
Benign_42,img+recplot,4,0,0,"[0.9912797808647156, 0.008720179088413715]"
Benign_46,img+recplot,4,0,0,"[0.9952787160873413, 0.004721319302916527]"
Benign_47,img+recplot,4,0,0,"[0.8250992894172668, 0.17490074038505554]"
Benign_53,img+recplot,4,0,0,"[0.9981803894042969, 0.0018196417950093746]"
Benign_66,img+recplot,4,0,0,"[0.767718493938446, 0.23228150606155396]"
Benign_74,img+recplot,4,0,0,"[0.9999326467514038, 6.734325870638713e-05]"
Malignant_5,img+recplot,4,1,1,"[0.30314305424690247, 0.6968569755554199]"
Malignant_12,img+recplot,4,1,1,"[0.094715416431427, 0.905284583568573]"
Malignant_22,img+recplot,4,1,0,"[0.5568133592605591, 0.4431866705417633]"
Malignant_23,img+recplot,4,1,1,"[9.089380910154432e-06, 0.9999909400939941]"
Malignant_28,img+recplot,4,1,1,"[0.18437184393405914, 0.8156282305717468]"
Malignant_30,img+recplot,4,1,1,"[0.0014028089353814721, 0.9985972046852112]"
Malignant_33,img+recplot,4,1,1,"[0.1582421064376831, 0.8417578935623169]"
Malignant_42,img+recplot,4,1,1,"[0.0701686441898346, 0.929831326007843]"
Malignant_44,img+recplot,4,1,1,"[0.016305934637784958, 0.9836941361427307]"
Malignant_49,img+recplot,4,1,1,"[0.006379337515681982, 0.9936206936836243]"
Malignant_52,img+recplot,4,1,1,"[0.01737344264984131, 0.9826265573501587]"
Malignant_61,img+recplot,4,1,1,"[0.011039325967431068, 0.9889606833457947]"
Malignant_63,img+recplot,4,1,1,"[0.007358354050666094, 0.9926416277885437]"
Malignant_71,img+recplot,4,1,1,"[0.16503897309303284, 0.8349610567092896]"
Malignant_75,img+recplot,4,1,1,"[0.07129230350255966, 0.9287077188491821]"
Malignant_79,img+recplot,4,1,1,"[0.09493554383516312, 0.9050644636154175]"
Malignant_80,img+recplot,4,1,1,"[0.0038616606034338474, 0.9961382746696472]"
Malignant_85,img+recplot,4,1,1,"[0.020505806431174278, 0.9794942140579224]"
Benign_2,img+recplot,5,0,0,"[0.9998501539230347, 0.0001498802739661187]"
Benign_6,img+recplot,5,0,0,"[0.9959670305252075, 0.004032942932099104]"
Benign_11,img+recplot,5,0,0,"[0.9995666146278381, 0.0004334254772402346]"
Benign_21,img+recplot,5,0,0,"[0.992002010345459, 0.007998044602572918]"
Benign_25,img+recplot,5,0,0,"[0.5764608979225159, 0.4235391318798065]"
Benign_45,img+recplot,5,0,0,"[0.9824548363685608, 0.017545195296406746]"
Benign_48,img+recplot,5,0,0,"[0.9943407773971558, 0.005659145303070545]"
Benign_55,img+recplot,5,0,0,"[0.9862236380577087, 0.013776362873613834]"
Benign_56,img+recplot,5,0,0,"[0.7062757611274719, 0.29372429847717285]"
Benign_59,img+recplot,5,0,0,"[0.9980769157409668, 0.0019230206962674856]"
Benign_60,img+recplot,5,0,0,"[0.8433308005332947, 0.1566692292690277]"
Benign_64,img+recplot,5,0,0,"[0.9974411725997925, 0.002558770589530468]"
Benign_71,img+recplot,5,0,0,"[0.9984188079833984, 0.0015812207711860538]"
Benign_72,img+recplot,5,0,0,"[0.9998761415481567, 0.0001238302211277187]"
Malignant_3,img+recplot,5,1,1,"[0.00013605087588075548, 0.9998639822006226]"
Malignant_7,img+recplot,5,1,1,"[0.15982693433761597, 0.840173065662384]"
Malignant_16,img+recplot,5,1,1,"[0.003368731588125229, 0.9966313242912292]"
Malignant_18,img+recplot,5,1,1,"[0.009637083858251572, 0.9903629422187805]"
Malignant_24,img+recplot,5,1,1,"[0.0038033993914723396, 0.9961966276168823]"
Malignant_25,img+recplot,5,1,1,"[0.11085230857133865, 0.8891476988792419]"
Malignant_29,img+recplot,5,1,1,"[0.008094162680208683, 0.9919058084487915]"
Malignant_38,img+recplot,5,1,1,"[0.02774214744567871, 0.9722579121589661]"
Malignant_39,img+recplot,5,1,1,"[0.4439924955368042, 0.556007444858551]"
Malignant_40,img+recplot,5,1,1,"[0.0003649562131613493, 0.9996349811553955]"
Malignant_43,img+recplot,5,1,1,"[0.06512397527694702, 0.934876024723053]"
Malignant_51,img+recplot,5,1,1,"[0.014869801700115204, 0.9851301908493042]"
Malignant_57,img+recplot,5,1,0,"[0.6253166794776917, 0.3746833801269531]"
Malignant_59,img+recplot,5,1,1,"[0.4668008089065552, 0.5331991910934448]"
Malignant_68,img+recplot,5,1,1,"[0.0022797188721597195, 0.9977203011512756]"
Malignant_73,img+recplot,5,1,1,"[0.08959425240755081, 0.9104057550430298]"
Malignant_89,img+recplot,5,1,1,"[0.15779778361320496, 0.8422022461891174]"
Malignant_90,img+recplot,5,1,1,"[0.04908336326479912, 0.9509166479110718]"
Malignant_91,img+recplot,5,1,1,"[0.07674869149923325, 0.9232513308525085]"
Benign_1,img+mtf,1,0,0,"[0.9963340759277344, 0.0036658640019595623]"
Benign_4,img+mtf,1,0,0,"[0.9879967570304871, 0.01200328953564167]"
Benign_7,img+mtf,1,0,0,"[0.9999823570251465, 1.7692664187052287e-05]"
Benign_9,img+mtf,1,0,0,"[0.994554877281189, 0.00544512877240777]"
Benign_13,img+mtf,1,0,0,"[0.9596458673477173, 0.04035409912467003]"
Benign_15,img+mtf,1,0,0,"[0.9613823294639587, 0.03861760348081589]"
Benign_26,img+mtf,1,0,0,"[0.9375899434089661, 0.06240998953580856]"
Benign_36,img+mtf,1,0,0,"[0.9755927324295044, 0.02440718747675419]"
Benign_38,img+mtf,1,0,0,"[0.870216965675354, 0.12978298962116241]"
Benign_41,img+mtf,1,0,0,"[0.9720808863639832, 0.027919111773371696]"
Benign_43,img+mtf,1,0,0,"[0.7182933688163757, 0.2817066013813019]"
Benign_57,img+mtf,1,0,0,"[0.9366586208343506, 0.06334138661623001]"
Benign_65,img+mtf,1,0,0,"[0.9936364889144897, 0.006363522261381149]"
Benign_68,img+mtf,1,0,0,"[0.9747897982597351, 0.02521025761961937]"
Benign_73,img+mtf,1,0,0,"[0.9874169826507568, 0.012583041563630104]"
Malignant_6,img+mtf,1,1,1,"[0.016146790236234665, 0.9838532209396362]"
Malignant_8,img+mtf,1,1,0,"[0.7939348220825195, 0.20606519281864166]"
Malignant_15,img+mtf,1,1,1,"[0.005896799266338348, 0.9941032528877258]"
Malignant_17,img+mtf,1,1,1,"[0.020363597199320793, 0.9796364307403564]"
Malignant_19,img+mtf,1,1,1,"[0.036672547459602356, 0.9633274078369141]"
Malignant_20,img+mtf,1,1,1,"[0.040783364325761795, 0.9592165946960449]"
Malignant_32,img+mtf,1,1,1,"[0.06387761235237122, 0.9361224174499512]"
Malignant_35,img+mtf,1,1,1,"[0.056778013706207275, 0.9432219862937927]"
Malignant_46,img+mtf,1,1,1,"[0.10372911393642426, 0.8962708711624146]"
Malignant_47,img+mtf,1,1,1,"[0.16936643421649933, 0.8306335210800171]"
Malignant_65,img+mtf,1,1,1,"[0.0030948263593018055, 0.9969051480293274]"
Malignant_66,img+mtf,1,1,1,"[0.0010603282134979963, 0.9989396929740906]"
Malignant_69,img+mtf,1,1,1,"[0.07920050621032715, 0.9207995533943176]"
Malignant_74,img+mtf,1,1,1,"[0.12070400267839432, 0.8792960047721863]"
Malignant_76,img+mtf,1,1,1,"[5.226263601798564e-05, 0.9999477863311768]"
Malignant_77,img+mtf,1,1,1,"[0.009411700069904327, 0.9905883073806763]"
Malignant_78,img+mtf,1,1,1,"[0.05309140309691429, 0.9469085335731506]"
Malignant_82,img+mtf,1,1,1,"[0.1028873398900032, 0.8971126675605774]"
Benign_3,img+mtf,2,0,0,"[0.9999433755874634, 5.667877121595666e-05]"
Benign_5,img+mtf,2,0,0,"[0.8989275097846985, 0.10107246041297913]"
Benign_16,img+mtf,2,0,0,"[0.9954584836959839, 0.004541483242064714]"
Benign_22,img+mtf,2,0,0,"[0.9604560732841492, 0.03954397886991501]"
Benign_32,img+mtf,2,0,0,"[0.9970111846923828, 0.0029888292774558067]"
Benign_34,img+mtf,2,0,0,"[0.9733255505561829, 0.026674499735236168]"
Benign_39,img+mtf,2,0,0,"[0.9978723526000977, 0.0021275903563946486]"
Benign_49,img+mtf,2,0,0,"[0.984236478805542, 0.015763552859425545]"
Benign_50,img+mtf,2,0,1,"[0.014347122050821781, 0.9856529235839844]"
Benign_52,img+mtf,2,0,0,"[0.9999328851699829, 6.715958443237469e-05]"
Benign_54,img+mtf,2,0,0,"[0.9871297478675842, 0.012870178557932377]"
Benign_62,img+mtf,2,0,0,"[0.9999998807907104, 6.985255396330103e-08]"
Benign_67,img+mtf,2,0,0,"[0.9963059425354004, 0.003694049548357725]"
Benign_69,img+mtf,2,0,0,"[0.9972248077392578, 0.0027751915622502565]"
Benign_70,img+mtf,2,0,0,"[0.9999445676803589, 5.543862789636478e-05]"
Malignant_1,img+mtf,2,1,1,"[0.021021727472543716, 0.9789782166481018]"
Malignant_4,img+mtf,2,1,1,"[0.09926678985357285, 0.900733232498169]"
Malignant_10,img+mtf,2,1,1,"[0.216639906167984, 0.7833600640296936]"
Malignant_11,img+mtf,2,1,1,"[0.05650279298424721, 0.9434971809387207]"
Malignant_14,img+mtf,2,1,1,"[0.05675138160586357, 0.9432486295700073]"
Malignant_21,img+mtf,2,1,1,"[0.001245340215973556, 0.998754620552063]"
Malignant_31,img+mtf,2,1,1,"[0.05665578693151474, 0.9433441758155823]"
Malignant_34,img+mtf,2,1,1,"[0.16563646495342255, 0.8343635201454163]"
Malignant_53,img+mtf,2,1,1,"[0.005662490148097277, 0.9943374991416931]"
Malignant_54,img+mtf,2,1,1,"[0.0037401437293738127, 0.9962599277496338]"
Malignant_60,img+mtf,2,1,1,"[0.04863375052809715, 0.9513662457466125]"
Malignant_64,img+mtf,2,1,1,"[0.00033230887493118644, 0.9996676445007324]"
Malignant_67,img+mtf,2,1,1,"[0.09224647283554077, 0.9077534675598145]"
Malignant_70,img+mtf,2,1,1,"[0.005902409087866545, 0.9940975904464722]"
Malignant_72,img+mtf,2,1,1,"[0.021197441965341568, 0.9788025617599487]"
Malignant_83,img+mtf,2,1,1,"[0.00024162228510249406, 0.9997584223747253]"
Malignant_86,img+mtf,2,1,1,"[0.011014273390173912, 0.9889857769012451]"
Malignant_87,img+mtf,2,1,1,"[0.00017263114568777382, 0.9998273849487305]"
Benign_8,img+mtf,3,0,0,"[0.9999680519104004, 3.1954430596670136e-05]"
Benign_12,img+mtf,3,0,0,"[0.9971303343772888, 0.0028697308152914047]"
Benign_19,img+mtf,3,0,0,"[0.9999208450317383, 7.917722541606054e-05]"
Benign_20,img+mtf,3,0,0,"[0.9372084736824036, 0.06279151141643524]"
Benign_23,img+mtf,3,0,1,"[0.1694355458021164, 0.8305644392967224]"
Benign_24,img+mtf,3,0,0,"[0.9623862504959106, 0.03761377930641174]"
Benign_28,img+mtf,3,0,0,"[0.6149939298629761, 0.3850060999393463]"
Benign_29,img+mtf,3,0,0,"[0.9185556769371033, 0.08144427090883255]"
Benign_35,img+mtf,3,0,0,"[0.999764621257782, 0.0002353327436139807]"
Benign_40,img+mtf,3,0,0,"[0.9983952641487122, 0.0016047201352193952]"
Benign_44,img+mtf,3,0,0,"[0.9760770201683044, 0.023922938853502274]"
Benign_51,img+mtf,3,0,0,"[0.9941779375076294, 0.005822034552693367]"
Benign_58,img+mtf,3,0,0,"[0.9998076558113098, 0.00019241400877945125]"
Benign_61,img+mtf,3,0,0,"[0.9999130964279175, 8.688123489264399e-05]"
Benign_63,img+mtf,3,0,0,"[0.9998570680618286, 0.00014286793884821236]"
Malignant_2,img+mtf,3,1,1,"[0.02129540964961052, 0.978704571723938]"
Malignant_9,img+mtf,3,1,1,"[0.06584206223487854, 0.9341579675674438]"
Malignant_13,img+mtf,3,1,1,"[0.007844123058021069, 0.9921557903289795]"
Malignant_26,img+mtf,3,1,1,"[0.0013400792377069592, 0.9986599683761597]"
Malignant_27,img+mtf,3,1,0,"[0.7042593955993652, 0.29574063420295715]"
Malignant_36,img+mtf,3,1,1,"[0.0011549354530870914, 0.9988449811935425]"
Malignant_37,img+mtf,3,1,1,"[1.1110467212915864e-08, 1.0]"
Malignant_41,img+mtf,3,1,1,"[0.011508513242006302, 0.9884915351867676]"
Malignant_45,img+mtf,3,1,1,"[0.0025088582187891006, 0.9974911212921143]"
Malignant_48,img+mtf,3,1,1,"[0.0010434426367282867, 0.998956561088562]"
Malignant_50,img+mtf,3,1,1,"[0.014937476254999638, 0.9850624799728394]"
Malignant_55,img+mtf,3,1,1,"[0.0032880736980587244, 0.9967119693756104]"
Malignant_56,img+mtf,3,1,1,"[7.282700948962884e-07, 0.9999992847442627]"
Malignant_58,img+mtf,3,1,1,"[0.017595600336790085, 0.9824044108390808]"
Malignant_62,img+mtf,3,1,1,"[0.00010602853581076488, 0.9998939037322998]"
Malignant_81,img+mtf,3,1,1,"[3.043596450424957e-07, 0.9999996423721313]"
Malignant_84,img+mtf,3,1,1,"[1.649775185796898e-05, 0.999983549118042]"
Malignant_88,img+mtf,3,1,1,"[1.8225883025024814e-08, 1.0]"
Benign_10,img+mtf,4,0,0,"[0.9999276399612427, 7.229851325973868e-05]"
Benign_14,img+mtf,4,0,0,"[0.9790919423103333, 0.020908087491989136]"
Benign_17,img+mtf,4,0,0,"[0.9948084950447083, 0.00519155478104949]"
Benign_18,img+mtf,4,0,0,"[0.9773525595664978, 0.022647501900792122]"
Benign_27,img+mtf,4,0,0,"[0.9099343419075012, 0.09006563574075699]"
Benign_30,img+mtf,4,0,0,"[0.7753490209579468, 0.22465093433856964]"
Benign_31,img+mtf,4,0,0,"[0.704222559928894, 0.29577749967575073]"
